dpq1,dpq2,constituency_vote_midterm,likelihood,times5,times8_1,times8_2,times8_3,times8_4,times8_5,times8_6,times8_7,times8_8,times8_9,times8_10,times8_11,times8_12,times8_13,times8_14,times8_15,times8_16,dpg1,dpq16,dpq17,dpq18,dpq19,dpq20,dpq21,dpq50,dpq51,dpq52,dpq53,timesextra1,timesbregret,timese1,timese1a,timese1b,timese1c,timese1d,timese1e,timese1f,timese1g,timese2,timese2a,timese2b,timese2c,timese2d,timese2e,timese2f,timese3,voted2017,pastvote_2017,profile_GOR,voted_ge_2019,pastvote_ge_2019,pastvote_EURef,political_attention_2017,politics_scale_profile_update,newgor,govreg,new_socgrade,socgrade4,ONS_urban,profile_religion,polAttentionpdl,ethnicity_new,parent_1,parent_2,parent_97,parent_98,sexuality,partyid_2017,age,profile_education_level,profile_ethnicity,profile_gender,tprofile_GOR,profile_govregnew,profile_gross_household,profile_gross_personal,profile_household_children,profile_household_size,profile_housing_stat,profile_marital_stat,profile_partyid,profile_partyid_recode,profile_region,profile_religion_stat,profile_socgradenew,profile_socialgrade_cie,profile_socialgrade_old,profile_work_industry,profile_work_organisation,profile_work_responsibility,profile_work_stat,profile_work_type,social_media_omnibus_1,social_media_omnibus_2,social_media_omnibus_3,social_media_omnibus_4,social_media_omnibus_5,social_media_omnibus_6,profile_house_tenure,pastvote_2015_by_region,political_attention,pastvote_2015_recode,profile_education_level_recode,ONS_urban_UK,profile_pcon_2010_new,profile_oslaua,pcon_future_OA21,Vote2019R,Vote2019_combo,InEngland,InEnglandWales,gor,england_regions,countries_gb,Vote2017R,highest_education_gce,highest_education_simple,threeway_attention,Currvote,headvote,othvote,bpcas3,wellsage,respdate,ns,total,bpcagegeneduc_w8,threeway_attention_w8,socgrade4_w8,pvbyregion_w8,EURef_w8,ethnicity_R,W8,W8_GB_NewTurnout
2,9,3,11,3,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,3,2,1,4,4,4,4,1,1,1,1,3,3,3,3,3,3,3,1,2,5,1,2,1,5,3,2,3,2,4,1,1,7,1,1,2,2,2,1,2,46,11,1,2,5,2,4,4,3,3,2,3,6,6,3,2,4,5,2,20,3,99,2,8,1,2,2,1,2,2,2,15,7,3,2,1,376,365,391,2,2,1,1,2,2,1,2,4,2,2,2,2,5,6,2,4/11/2024,1,1,15,2,4,8,1,1,0.73186559,0.73186559
3,9,3,10,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,4,3,2,3,4,3,6,6,7,4,2,1,1,4,3,3,1,1,1,1,4,4,3,4,5,4,4,998,998,8,2, ,3,7,5,5,2,1,2,98,98,7,1,2,2,2,2,3,998,18,11,98,1,8,5,98,98,98,98,8,8,8,8,8,8,2,3,2,98,8,998,4,4,2,2,2,2,2,2,98,98,7,998,2,98,153,374,156,7,9,1,1,4,4,1,0,4,2,2,3,3,5,1,1,4/10/2024,1,1,9,2,2,24,3,1,1.675441296,1.45763392752
2,9,2,6,8,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,4,2,1,4,4,4,1,1,1,1,1,3,4,4,4,4,4,3,1,2,4,1,2,1,4,2,2,3,2,4,1,1,8,12,2,2,1,2,4,2,46,16,98,1,4,2,10,6,1,2,8,2,8,8,8,8,4,5,2,20,2,998,1,7,2,2,2,2,2,2,1,98,8,998,3,1,134,88,132,2,2,1,1,2,2,1,2,6,3,2,2,2,5,2,2,4/10/2024,1,1,5,2,4,8,1,2,1.072887337,0.80466550275
6,9,6,11,3,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,6,4,5,6,6,5,7,2,4,5,4,1,1,2,1,2,1,1,3,1,1,3,4,2,4,4,4,4,1,6,6,1,1,2,11,7,3,2,1,1,2,16,11,1,2,1,2,2,1,1,56,14,98,2,6,3,13,3,1,2,2,1,6,6,8,2,1,1,1,98,1,998,1,2,2,2,2,2,2,2,2,98,11,998,2,2,228,187,236,1,1,1,1,4,4,1,4,5,2,3,6,6,5,7,3,4/10/2024,1,1,12,3,1,19,2,1,0.797991588,0.797991588
7,9,10,7,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,7,3,2,6,1,6,3,6,6,3,2,1,3,2,1,1,1,1,3,1,3,4,4,3,4,3,5,2, ,2,2, ,3,2,3,1,4,1,1,1,3,6,1,2,2,1,2,1,998,21,11,98,2,2,1,7,1,1,3,8,6,8,8,8,8,1,1,2,98,8,998,4,7,2,2,2,2,2,2,6,98,6,998,2,1,3,42,3,7,9,1,1,1,1,1,7,4,2,2,7,7,5,5,1,4/11/2024,1,1,18,2,1,6,3,1,0.849482231,0.58614273939
2,9,2,11,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,3,2,2,2,2,3,2,4,2,1,3,1,1,3,1,1,1,1,3,4,2,3,3,3,4,998,998,5,1,3,1,9,4,2,3,1,1,1,1,8,1,1,2,2,2,1,998,46,17,98,1,5,2,14,98,3,4,8,2,8,8,8,8,1,2,1,98,3,998,1,1,2,2,2,2,2,2,98,98,8,998,3,1,76,375,76,3,3,1,1,2,2,1,0,6,3,2,2,2,5,2,2,4/10/2024,1,1,5,2,1,9,1,1,0.90678366,0.90678366
6,9,8,11,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,5,5,5,1,6,1,1,1,5,2,1,1,3,3,3,1,2,2,3,1,2,2,2,2,2,2,3,1,1,7,1,1,2,6,2,4,1,2,4,1,2,9,1,2,1,2,2,1,97,66,9,1,2,7,4,7,3,3,4,8,5,8,8,8,8,4,5,2,20,3,998,2,7,2,2,2,2,2,1,1,7,9,1,1,1,258,23,269,1,1,1,1,3,3,1,1,3,1,3,6,6,5,8,4,4/10/2024,1,1,10,3,4,13,2,1,0.82684085,0.82684085
1,9,1,11,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,7,1,1,1,1,1,1,1,1,1,2,2,1,2,3,3,3,2,2,1,1,2,3,2,3,2,3,4,1,1,7,1,1,2,4,8,4,1,1,1,1,2,4,1,2,2,1,2,1,1,72,1,98,2,7,4,4,4,1,1,8,6,8,8,8,8,1,2,1,98,8,998,5,2,2,2,2,2,2,2,1,98,4,998,1,1,208,17,214,1,1,1,1,3,3,1,1,1,1,2,1,1,5,8,4,4/11/2024,1,1,10,2,1,13,2,1,0.813118546,0.813118546
98,9,98,6,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,7,7,7,7,7,7,7,7,7,7,5,2,1,4,4,4,4,4,4,4,1,5,5,5,5,5,5,5,2, ,4,2, ,3,2,98,2,3,1,2,1,1,7,4,2,2,2,1,3,99,27,20,98,2,4,2,17,16,9,10,8,2,8,8,8,8,2,3,1,98,2,998,1,3,2,2,2,2,2,2,2,98,7,998,2,1,133,88,131,7,9,1,1,2,2,1,7,7,2,2, , , ,6,2,4/10/2024,1,1,15,2,2,12,3,1,0.748727115,0.3893380998
9,9,9,1,3,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,7,7,7,7,7,7,7,7,7,7,3,3,1,4,4,4,4,4,4,4,1,3,4,2,4,5,5,3,2, ,5,2, ,3,4,8,2,3,1,2,1,16,5,1,2,2,1,2,5,998,72,9,98,1,5,2,3,3,1,1,8,4,8,8,8,8,2,3,1,20,4,998,5,3,2,2,2,2,2,1,5,98,5,998,1,1,447,60,462,7,9,1,1,2,2,1,7,3,1,2,9, , ,4,4,4/10/2024,1,1,1,2,2,12,3,1,0.810891448,0.1216337172
8,5,8,11,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,6,6,6,3,1,2,1,1,6,1,2,2,1,3,1,2,3,1,3,1,1,3,4,2,4,5,5,3,1,1,4,1,1,1,11,5,2,3,1,1,2,2,8,1,2,1,2,2,1,1,70,20,1,1,4,2,17,16,1,1,1,2,1,3,3,1,1,1,1,6,2,99,5,1,1,2,2,2,2,2,1,13,8,1,2,2,400,297,191,1,1,1,1,2,2,1,1,7,2,2,8,8,4,4,4,4/11/2024,1,1,1,2,1,7,1,1,0.639727895,0.639727895
1,9,1,11,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,7,1,1,1,1,1,1,1,1,5,2,1,3,3,2,3,2,3,1,1,2,3,3,3,3,3,3,1,1,6,1,1,1,3,8,3,2,2,3,1,2,3,1,2,1,2,2,1,1,59,14,1,2,6,3,5,2,1,2,1,1,1,3,8,8,3,4,1,8,2,998,2,1,1,2,2,2,2,2,1,1,3,1,2,1,428,112,440,1,1,1,1,4,4,1,1,5,2,1,1,1,5,7,3,4/10/2024,1,1,12,1,3,19,1,1,1.60472274,1.60472274
9,9,9,1,3,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,7,6,6,6,6,6,6,6,6,6,2,3,1,4,4,4,4,4,4,4,1,3,3,4,3,3,3,2,2, ,2,2, ,3,3,8,1,4,2,3,1,1,4,1,2,2,1,2,1,998,19,11,98,2,2,1,16,15,3,5,8,6,8,8,8,8,3,4,2,98,8,998,4,7,2,2,2,2,2,2,8,98,4,998,2,1,434,46,448,7,9,1,1,1,1,1,7,4,2,2,9, , ,5,1,4/10/2024,1,1,18,2,3,6,3,1,0.995731726,0.31863415232
2,9,2,11,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,5,99, ,10,1,2,2,6,8,6,3,1,2,1,1,8,1,2,2,1,2,1,99,41,16,1,1,10,6,7,16,1,2,2,2,6,6,3,2,2,3,2,14,2,1,6,8,1,2,2,1,2,2,2,32,8,3,3,1,540,136,571,2,2, ,1,5, ,2,7,6,3,2,2,2,5,2,2,4/10/2024,1,1,5,2,2,26,2,1,1.20544827,1.20544827
7,9,7,8,3,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,3,1,5,3,2,3,5,7,4,4,4,2,1,2,2,1,1,1,1,1,1,2,4,3,3,3,3,4,1,3,8,1,98,1,5,3,5,2,1,2,1,1,7,1,1,2,2,2,1,3,58,18,1,1,8,5,6,6,1,1,8,6,8,8,8,8,2,3,2,12,2,998,1,7,2,2,2,2,2,2,4,98,7,998,2,1,79,449,79,6,8,1,1,4,4,1,3,8,2,2,7,7,5,3,3,4/11/2024,1,1,3,2,2,23,1,1,0.653995544,0.5558962124
1,9,1,11,3,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,3,2,1,4,4,4,4,4,4,4,1,5,5,5,5,5,5,5,998,998,9,1,1,3,7,7,5,2,1,1,1,16,8,4,2,2,1,2,1,998,55,15,98,2,9,5,6,4,1,3,8,6,8,8,8,8,1,2,2,98,8,998,1,4,2,2,2,2,2,2,4,98,8,998,2,1,55,444,53,1,1,1,1,4,4,1,0,5,2,2,1,1,5,7,3,4/10/2024,1,1,12,2,1,19,3,1,1.01993496,1.01993496
6,9,6,11,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,4,4,4,4,4,4,4,4,4,4,3,1,1,3,3,3,2,2,2,2,1,3,5,2,4,4,2,3,1,1,8,1,1,2,8,5,5,2,1,1,1,2,8,1,2,2,1,2,2,1,40,18,1,1,8,5,13,13,1,1,8,6,1,3,8,1,1,2,1,20,4,1,1,1,2,2,2,2,2,1,2,1,8,1,2,1,301,116,314,1,1,1,1,4,4,1,1,8,2,2,6,6,5,2,2,4/10/2024,1,1,6,2,1,19,2,1,0.744437385,0.744437385
2,9,10,8,3,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,7,6,7,7,7,6,7,7,1,6,2,1,1,2,2,2,2,2,3,4,1,3,4,2,3,4,2,4,1,99,8,1,1,2,3,8,5,2,1,1,1,1,7,1,1,2,2,2,1,99,39,18,1,2,8,5,16,8,3,4,2,2,1,3,8,2,1,2,1,14,3,998,1,2,2,2,2,2,2,2,2,98,7,998,2,1,419,270,154,1,1,1,1,4,4,1,7,8,2,2,2,2,5,6,2,4/10/2024,1,1,15,2,1,19,2,1,0.712545633,0.60566378805
10,9,10,8,3,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,6,6,2,1,1,1,6,6,6,3,2,1,2,1,3,1,2,1,1,1,2,3,4,4,3,3,3,998,998,6,1,1,2,8,5,3,2,1,2,1,6,8,1,2,2,1,2,1,998,28,16,98,1,6,3,17,98,98,2,8,8,8,8,8,8,2,3,1,98,8,998,1,1,2,2,2,2,2,2,98,98,8,998,3,1,452,446,468,1,1,1,1,4,4,1,0,6,3,2,9, , ,2,2,4/10/2024,1,1,5,2,2,19,2,1,1.144456816,0.9727882936
6,9,6,11,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,2,2,2,2,2,1,2,2,2,4,2,2,2,1,1,8,1,1,2,9,6,5,2,1,2,1,2,9,1,2,1,2,2,1,1,72,18,98,1,8,5,5,5,1,2,8,1,8,8,8,8,2,3,1,5,8,998,5,1,2,2,2,2,2,2,1,98,9,998,2,1,398,269,412,1,1,1,1,4,4,1,1,8,2,3,6,6,5,4,4,4/10/2024,1,1,1,3,2,19,2,1,0.821741274,0.821741274
2,9,2,11,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,6,2,2,2,2,2,2,6,7,4,2,1,4,4,1,1,1,1,1,1,2,4,3,5,3,3,4,1,2,6,1,2,1,6,2,3,2,2,4,1,1,7,1,2,2,1,2,4,2,54,8,98,1,6,3,1,1,9,10,6,3,8,8,8,1,5,6,2,5,8,998,7,7,2,2,2,2,2,2,8,98,7,998,1,1,326,108,339,2,2,1,1,4,4,1,2,2,1,2,2,2,5,3,3,4/11/2024,1,1,4,2,4,20,1,1,0.683796221,0.683796221
10,9,10,11,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,1,7,2,1,1,1,1,4,4,3,4,1,1,5,5,2,5,5,5,4,1,1,1,1,1,2,4,8,1,4,2,4,1,19,6,1,2,1,2,2,1,97,58,4,1,2,1,1,17,16,1,4,8,1,8,8,8,1,5,6,2,98,6,998,7,8,2,2,2,2,2,2,1,19,6,1,1,1,129,74,128,1,1,1,1,1,1,1,1,2,1,2,9, , ,7,3,4/10/2024,1,1,13,2,4,1,2,1,0.760702818,0.760702818
6,9,6,7,3,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,3,6,6,6,6,6,6,4,6,4,1,1,2,3,2,1,2,3,1,1,3,4,5,4,4,3,4,1,1,8,1,1,2,9,4,5,2,1,1,1,1,8,1,2,2,1,2,1,97,60,18,1,1,8,5,13,13,1,2,2,1,6,6,1,2,1,1,1,20,1,1,2,1,2,2,2,1,2,2,4,5,8,7,2,1,168,352,168,1,1,1,1,4,4,1,1,8,2,2,6,6,5,3,3,4/10/2024,1,1,3,2,1,19,2,1,0.805889721,0.6447117768
98,9,98,11,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,7,7,7,7,7,7,7,7,7,7,2,1,1,4,4,2,2,2,2,3,1,5,3,2,4,5,2,4,1,1,8,1,1,2,6,6,5,2,2,4,1,2,4,1,2,1,2,2,1,1,74,4,1,2,8,5,16,16,1,2,1,1,6,6,2,3,4,5,1,20,6,99,5,3,1,2,2,1,2,2,1,1,4,1,1,1,494,221,471,1,1,1,1,4,4,1,1,2,1,2, , , ,8,4,4/11/2024,1,1,10,2,4,19,2,1,0.872022465,0.872022465
7,9,7,10,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,6,6,2,1,6,6,2,6,7,4,2,1,3,3,1,2,1,3,1,1,3,4,3,4,3,3,4,1,3,5,1,3,1,7,4,2,3,1,1,3,1,8,1,1,2,2,2,1,998,51,16,98,2,5,2,15,14,2,4,8,1,8,8,8,8,1,1,1,98,2,998,1,1,2,2,2,2,2,2,1,98,8,998,3,3,376,365,391,3,3,1,1,2,2,1,3,6,3,2,7,7,5,7,3,4/10/2024,1,1,11,2,1,9,1,1,0.849729967,0.80724346865
2,9,2,11,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,7,2,2,2,2,2,6,7,4,2,1,3,2,1,1,1,1,1,1,4,4,4,4,4,4,4,1,2,10,1,2,1,9,2,6,3,1,2,1,1,9,1,2,2,1,2,2,2,36,17,1,1,10,6,4,4,1,1,8,3,8,8,8,2,2,3,1,98,4,998,1,3,2,2,2,2,2,2,1,98,9,998,3,1,543,147,554,2,2, ,1,5, ,2,2,6,3,3,2,2,5,2,2,4/11/2024,1,1,5,3,2,26,1,1,0.962431143,0.962431143
3,9,3,9,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,3,3,3,3,3,3,7,3,2,1,2,3,2,1,1,3,1,1,4,3,2,4,4,3,3,1,3,10,1,3,1,9,3,6,3,2,3,1,1,10,1,2,2,1,2,1,3,59,9,1,1,10,6,3,3,1,1,8,6,3,4,8,8,3,4,2,1,1,998,1,8,1,2,2,2,2,2,4,32,10,3,1,1,543,147,552,3,3, ,1,5, ,2,3,3,1,3,3,3,5,3,3,4/11/2024,1,1,4,3,3,27,1,1,0.648270134,0.5834431206
10,9,10,6,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,3,2,1,2,2,3,3,3,3,1,1,5,5,5,5,5,5,3,1,1,6,1,1,1,2,4,3,2,1,2,1,1,7,1,2,2,1,2,1,998,54,9,98,2,6,3,11,7,1,2,8,1,8,8,8,8,2,3,2,98,4,998,1,8,2,2,2,2,2,2,2,98,7,998,1,1,200,229,205,1,1,1,1,4,4,1,1,3,1,2,9, , ,7,3,4/10/2024,1,1,13,2,2,19,1,1,0.64201124,0.48150843
7,9,7,9,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,2,1,1,3,3,1,1,3,1,1,1,3,4,4,4,4,3,4,1,2,5,2, ,2,8,3,2,3,2,3,1,1,8,1,2,1,2,2,1,2,58,16,1,2,5,2,8,6,1,3,8,1,8,8,8,8,3,4,2,8,3,998,1,4,1,2,2,2,2,2,4,15,8,3,3,1,500,61,512,7,9,1,1,2,2,1,2,6,3,2,7,7,5,7,3,4/10/2024,1,1,11,2,3,12,2,1,0.88583783,0.6378032376
9,9,9,4,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,2,2,1,3,3,2,3,2,2,3,1,2,2,2,5,5,5,5,2, ,9,2, ,1,2,5,5,2,2,3,1,1,3,1,2,1,2,2,1,99,52,11,98,1,9,5,7,7,1,5,8,1,8,8,8,2,3,4,2,19,2,998,1,6,2,2,2,2,2,2,6,98,3,998,2,1,56,444,54,7,9,1,1,4,4,1,7,4,2,1,9, , ,3,3,4/10/2024,1,1,3,1,3,24,1,1,1.193501229,0.42966044244
10,9,10,6,3,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,6,6,6,4,4,1,4,3,1,4,4,4,4,4,4,4,1,3,4,3,4,4,3,3,1,1,5,1,1,2,7,5,2,3,2,3,3,1,9,1,2,1,2,2,1,1,69,18,1,2,5,2,8,16,1,2,8,1,1,3,8,2,3,4,1,20,8,998,5,3,2,2,2,2,2,2,1,98,9,998,2,3,76,375,76,1,1,1,1,2,2,1,1,8,2,3,9, , ,8,4,4/10/2024,1,1,10,3,3,7,2,1,0.958137829,0.71860337175
1,9,1,11,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,7,6,7,6,7,7,6,7,4,2,1,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,1,1,4,1,1,2,5,4,2,3,1,2,2,2,6,1,2,2,1,2,1,1,59,6,1,2,4,2,7,8,1,3,8,1,8,8,8,8,2,3,1,11,4,998,1,2,2,2,2,2,2,2,1,98,6,998,2,2,496,450,509,1,1,1,1,2,2,1,1,4,2,2,1,1,5,7,3,4/10/2024,1,1,12,2,2,7,2,1,0.907788354,0.907788354
98,9,1,9,3,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,5,3,1,4,4,4,4,4,4,4,1,5,5,5,5,5,5,5,2, ,8,2, ,3,6,8,5,2,1,1,1,1,7,1,2,2,2,2,1,1,23,11,98,2,8,5,12,6,1,2,8,2,8,8,8,8,1,2,1,98,8,998,1,3,2,2,2,2,2,2,2,98,7,998,2,1,155,217,157,7,9,1,1,4,4,1,7,4,2,2, , , ,5,1,4/10/2024,1,1,18,2,1,24,3,1,0.907716371,0.65355578712
6,9,6,11,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,4,4,4,4,4,4,4,4,6,7,4,2,1,2,2,2,2,2,2,2,1,2,4,2,4,3,5,3,1,1,6,2, ,1,8,6,3,2,2,3,1,1,8,1,2,2,1,2,1,1,65,9,1,1,6,3,5,3,1,2,5,1,2,2,2,2,3,4,2,19,2,99,5,6,1,2,2,2,2,2,1,6,8,99,1,1,113,232,112,7,9,1,1,4,4,1,1,3,1,2,6,6,5,4,4,4/10/2024,1,1,1,2,3,24,1,1,0.563077136,0.4786155656
2,9,2,11,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,4,2,1,3,3,1,1,1,1,1,1,4,4,4,4,4,4,4,1,2,4,1,2,1,8,2,2,3,1,1,1,1,9,1,1,2,2,2,1,2,47,11,1,2,4,2,17,16,4,5,8,1,3,4,8,8,1,1,1,20,2,998,2,3,1,2,2,1,2,2,2,14,9,2,2,1,406,202,421,2,2,1,1,2,2,1,2,4,2,3,2,2,5,6,2,4/10/2024,1,1,15,3,1,8,1,1,0.67983249,0.67983249
2,9,2,8,3,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,5,2,1,4,4,1,1,1,1,1,1,4,4,4,5,4,4,5,1,99,6,99, ,4,3,8,3,2,1,2,1,18,6,8,1,2,2,2,1,97,33,13,5,2,6,3,9,8,9,10,2,6,2,2,8,1,2,3,1,14,3,998,1,1,2,2,2,2,2,2,3,6,6,99,2,1,466,113,484,7,9,1,1,4,4,1,7,5,2,2,2,2,5,6,2,4/10/2024,1,1,15,2,2,24,3,4,0.734846018,0.4776499117
6,9,6,11,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,7,4,7,7,7,7,7,7,7,4,3,1,1,2,2,2,3,2,3,3,1,3,3,2,4,3,5,4,1,1,3,1,1,2,4,5,1,4,2,3,1,1,8,1,2,2,1,2,1,1,63,11,1,1,3,1,2,1,1,1,8,6,8,8,8,2,3,4,2,20,2,99,5,6,1,2,2,2,2,2,1,98,8,998,2,1,19,67,444,1,1,1,1,1,1,1,1,4,2,2,6,6,5,3,3,4/10/2024,1,1,3,2,3,1,2,1,0.962837561,0.962837561
7,9,7,11,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,5,2,2,2,2,5,3,5,5,3,1,1,1,1,1,2,2,1,1,1,3,4,3,4,4,4,4,1,2,8,1,1,2,7,8,5,2,2,3,1,15,7,1,2,2,1,2,1,7,50,16,1,2,8,5,11,7,1,2,2,1,3,4,2,2,3,4,2,20,2,2,1,8,1,2,2,2,2,2,1,5,7,7,3,1,328,249,341,1,1,1,1,4,4,1,2,6,3,2,7,7,5,7,3,4/10/2024,1,1,11,2,3,19,2,1,1.14736281,1.14736281
3,9,3,11,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,1,3,2,2,2,1,3,2,5,2,1,4,1,4,3,1,3,1,1,5,3,5,3,2,2,4,1,2,11,1,3,1,8,2,7,5,2,3,3,1,7,1,2,2,1,2,1,7,34,16,1,2,11,7,16,2,1,4,8,6,5,5,8,2,3,4,2,12,2,998,1,7,1,2,1,2,2,2,7,29,7,7,3,3,582,165,595,3,3, , ,6, ,3,2,6,3,2,3,3,5,6,2,4/10/2024,1,1,14,2,3,33,1,1,1.159781184,1.159781184
3,9,3,11,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,3,3,3,3,3,3,2,3,6,3,4,2,1,3,1,1,1,1,1,1,1,4,4,4,4,4,4,4,1,2,9,1,2,1,8,2,5,2,1,1,2,2,8,1,2,1,2,2,1,3,70,16,1,2,9,5,14,11,1,2,8,1,3,4,8,8,1,1,1,20,1,1,2,1,1,1,2,2,2,2,1,3,8,3,3,2,149,203,170,2,2,1,1,4,4,1,2,6,3,2,3,3,5,8,4,4/10/2024,1,1,10,2,1,20,1,1,0.688132314,0.688132314
10,9,10,6,3,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,6,6,6,6,6,6,6,6,6,6,4,1,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,3,1,2,8,1,2,2,4,4,5,2,2,4,1,1,7,1,2,2,1,2,1,998,45,1,98,1,8,5,6,2,1,2,8,2,8,8,8,8,4,5,2,20,8,998,7,8,2,2,2,2,2,2,8,98,7,998,1,1,526,374,537,2,2,1,1,4,4,1,2,1,1,2,9, , ,2,2,4/10/2024,1,1,7,2,4,20,2,1,1.94974017,1.4623051275
6,9,6,11,3,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,1,1,3,3,3,3,3,3,2,1,4,4,4,4,4,4,4,1,2,9,1,1,2,8,3,5,2,1,1,3,1,1,1,2,1,2,2,1,3,59,9,1,1,9,5,12,6,1,2,2,1,1,3,2,2,1,2,1,20,5,3,2,2,1,1,2,2,2,2,2,5,1,7,1,3,502,445,513,1,1,1,1,4,4,1,2,3,1,1,6,6,5,3,3,4/11/2024,1,1,4,1,1,19,2,1,1.606631029,1.606631029
9,9,9,1,3,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,5,1,1,4,2, ,2,9,5,2,3,2,3,1,1,9,1,2,2,1,2,1,1,51,9,98,1,4,2,8,7,1,2,8,6,8,8,8,8,3,4,2,98,2,998,1,7,2,2,2,2,2,1,1,98,9,998,1,1,338,91,350,7,9,1,1,2,2,1,1,3,1,3,9, , ,3,3,4/10/2024,1,1,4,3,3,12,2,1,0.696218839,0.10443282585
2,9,2,11,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,3,2,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,2, ,9,1,2,1,7,1,5,2,1,2,3,1,6,1,2,2,1,2,3,2,25,11,98,2,9,5,17,16,1,2,8,6,8,8,8,2,2,3,2,98,8,998,8,9,2,2,2,2,2,2,7,98,6,998,2,3,531,455,541,2,2,1,1,4,4,1,7,4,2,2,2,2,5,6,2,4/10/2024,1,1,15,2,2,20,1,1,0.644569325,0.644569325
2,9,2,11,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,3,1,4,2,1,2,3,1,3,1,1,1,1,3,4,4,4,4,4,3,998,998,8,1,2,1,9,2,5,2,1,1,1,98,9,1,1,2,2,2,1,998,26,17,98,1,8,5,98,98,2,3,8,8,8,8,8,8,1,2,1,98,8,998,1,1,2,2,2,2,2,2,98,98,9,998,3,1,295,355,139,2,2,1,1,4,4,1,0,6,3,3,2,2,5,2,2,4/11/2024,1,1,5,3,1,20,1,1,0.838200298,0.838200298
