dpq1,dpq2,constituency_vote_midterm,likelihood,times5,times8_1,times8_2,times8_3,times8_4,times8_5,times8_6,times8_7,times8_8,times8_9,times8_10,times8_11,times8_12,times8_13,times8_14,times8_15,times8_16,dpg1,dpq16,dpq17,dpq18,dpq19,dpq20,dpq21,dpq50,dpq51,dpq52,dpq53,timesextra1,timesbregret,timese1,timese1a,timese1b,timese1c,timese1d,timese1e,timese1f,timese1g,timese2,timese2a,timese2b,timese2c,timese2d,timese2e,timese2f,timese3,voted2017,pastvote_2017,profile_GOR,voted_ge_2019,pastvote_ge_2019,pastvote_EURef,political_attention_2017,politics_scale_profile_update,newgor,govreg,new_socgrade,socgrade4,ONS_urban,profile_religion,polAttentionpdl,ethnicity_new,parent_1,parent_2,parent_97,parent_98,sexuality,partyid_2017,age,profile_education_level,profile_ethnicity,profile_gender,tprofile_GOR,profile_govregnew,profile_gross_household,profile_gross_personal,profile_household_children,profile_household_size,profile_housing_stat,profile_marital_stat,profile_partyid,profile_partyid_recode,profile_region,profile_religion_stat,profile_socgradenew,profile_socialgrade_cie,profile_socialgrade_old,profile_work_industry,profile_work_organisation,profile_work_responsibility,profile_work_stat,profile_work_type,social_media_omnibus_1,social_media_omnibus_2,social_media_omnibus_3,social_media_omnibus_4,social_media_omnibus_5,social_media_omnibus_6,profile_house_tenure,pastvote_2015_by_region,political_attention,pastvote_2015_recode,profile_education_level_recode,ONS_urban_UK,profile_pcon_2010_new,profile_oslaua,pcon_future_OA21,Vote2019R,Vote2019_combo,InEngland,InEnglandWales,gor,england_regions,countries_gb,Vote2017R,highest_education_gce,highest_education_simple,threeway_attention,Currvote,headvote,othvote,bpcas3,wellsage,respdate,ns,total,bpcagegeneduc_w8,threeway_attention_w8,socgrade4_w8,pvbyregion_w8,EURef_w8,ethnicity_R,W8,W8_GB_NewTurnout
7,9,7,11,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,4,1,1,1,1,4,1,4,1,1,1,3,3,3,4,4,3,4,99, ,4,1,6,2,4,4,2,3,2,4,2,16,8,1,1,2,2,2,1,97,46,9,1,1,4,2,2,2,1,3,8,6,1,3,8,8,5,6,2,20,6,998,7,8,1,2,2,2,2,2,1,13,8,1,1,2,395,323,409,4,6,1,1,2,2,1,7,3,1,2,7,7,5,2,2,4/10/2024,1,1,7,2,4,10,2,1,1.147400075,1.147400075
1,9,1,11,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,6,6,1,1,1,1,1,6,1,1,2,1,1,1,2,2,2,2,2,3,1,2,2,1,3,2,5,2,1,1,9,1,1,2,9,5,5,2,2,3,2,2,6,1,2,1,2,2,1,1,64,16,1,2,9,5,17,16,1,2,8,1,8,8,8,8,3,4,1,17,5,998,3,3,2,2,2,2,2,2,1,1,6,1,3,2,461,239,324,1,1,1,1,4,4,1,1,6,3,2,1,1,5,7,3,4/10/2024,1,1,11,2,3,19,2,1,1.14736281,1.14736281
2,9,2,11,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,7,1,1,1,7,1,7,7,1,7,2,1,1,2,2,2,2,2,2,2,1,3,3,2,5,2,5,3,1,1,11,1,1,2,7,4,7,5,2,4,1,3,6,1,2,2,1,2,1,1,45,16,1,1,11,7,11,10,1,1,2,6,1,3,5,1,4,5,1,5,3,2,1,1,1,1,2,1,2,2,2,29,6,99,3,1,598,161,607,1,1, , ,6, ,3,1,6,3,2,2,2,5,2,2,4/10/2024,1,1,5,2,4,31,2,1,1.144884231,1.144884231
8,5,10,11,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,7,7,7,7,7,7,7,7,7,7,3,2,1,1,1,2,2,2,1,1,1,2,3,2,4,4,3,4,1,1,9,1,1,2,8,4,5,2,1,2,1,1,8,1,2,2,1,2,1,998,39,16,98,1,9,5,12,5,1,2,8,1,8,8,8,8,2,3,1,8,3,998,1,3,2,2,2,2,2,2,2,98,8,998,3,1,351,102,365,1,1,1,1,4,4,1,1,6,3,2,8,8,4,2,2,4/10/2024,1,1,5,2,2,19,2,1,1.144456816,1.144456816
9,9,9,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,4,2,1,4,4,4,3,1,1,1,1,2,4,4,2,4,4,5,998,998,8,2, ,1,1,8,5,2,2,3,1,98,1,4,2,2,1,2,1,998,29,9,98,2,8,5,8,8,1,2,8,6,8,8,8,8,3,4,1,98,8,998,1,2,2,2,2,2,2,2,4,98,1,998,1,1,518,362,530,7,9,1,1,4,4,1,0,3,1,1,9, , ,6,2,4/10/2024,1,1,16,1,3,24,1,1,1.143318609,0.17149779135
98,9,9,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,6,2,2,2,2,2,2,2,6,4,2,1,2,2,1,1,1,1,1,1,4,4,4,5,4,4,4,2, ,11,2, ,3,9,1,7,5,2,4,1,2,9,1,2,2,1,2,3,7,22,12,1,2,11,7,16,3,1,4,4,6,6,6,8,8,4,5,2,12,2,998,4,7,2,2,2,2,2,2,4,29,9,99,2,1,603,442,611,7,9, , ,6, ,3,7,4,2,3, , , ,5,1,4/10/2024,1,1,18,3,4,35,3,1,1.141222615,0.17118339225
1,9,1,11,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,4,3,2,5,1,1,4,1,1,2,6,4,2,3,2,4,1,11,6,9,2,2,1,2,1,97,61,16,7,1,4,2,17,16,1,7,2,5,6,6,3,1,5,6,1,10,2,3,1,2,2,2,2,2,2,1,2,13,6,1,3,1,254,89,265,1,1,1,1,2,2,1,1,6,3,2,1,1,5,3,3,4/10/2024,1,1,2,2,4,7,2,2,1.140589044,1.140589044
9,9,10,6,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,7,7,2,7,1,7,7,7,7,7,3,2,1,2,3,1,1,3,2,1,1,5,3,2,4,5,3,4,1,1,5,1,1,2,6,4,2,3,2,4,1,2,7,1,2,2,1,2,1,1,57,17,1,1,5,2,4,4,1,1,8,6,8,8,8,8,4,5,1,14,3,998,2,2,1,1,2,2,2,2,1,13,7,1,3,1,81,338,81,1,1,1,1,2,2,1,1,6,3,2,9, , ,3,3,4/10/2024,1,1,2,2,4,7,2,1,1.140589044,0.855441783
1,9,10,11,3,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,5,7,1,7,1,7,7,1,7,5,1,1,1,1,3,2,1,4,1,1,3,4,3,3,3,3,3,1,2,1,1,1,2,10,5,1,4,2,3,3,1,10,1,2,2,1,2,1,1,61,16,1,2,1,1,6,2,1,2,1,1,6,6,8,2,3,4,2,20,1,4,2,7,1,2,2,2,2,2,1,23,10,7,3,3,327,75,39,1,1,1,1,1,1,1,2,6,3,3,1,1,5,7,3,4/10/2024,1,1,11,3,3,1,2,1,1.136604715,1.136604715
10,9,10,11,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,4,4,2,4,7,1,7,4,4,3,1,1,2,2,2,2,3,3,1,1,3,3,2,3,5,5,2,1,1,2,1,1,2,8,8,1,4,2,3,1,1,10,1,2,1,2,2,3,1,56,16,98,2,2,1,6,7,1,1,8,4,8,8,8,8,3,4,1,98,8,998,5,2,2,2,2,2,2,2,4,98,10,998,3,1,247,277,256,1,1,1,1,1,1,1,1,6,3,3,9, , ,7,3,4/10/2024,1,1,11,3,3,1,2,1,1.136604715,1.136604715
4,9,4,11,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,7,2,7,2,2,2,2,2,2,2,4,2,1,3,3,1,1,1,1,1,1,4,4,4,4,4,4,4,1,4,11,1,4,1,11,5,7,5,2,3,1,16,11,1,2,1,2,2,5,4,62,16,98,2,11,7,1,1,1,3,8,1,8,8,5,8,3,4,2,98,6,998,8,8,2,2,2,2,2,2,6,98,11,998,3,1,584,443,596,6,4, , ,6, ,3,6,6,3,3,4,4,5,7,3,4/10/2024,1,1,11,3,3,34,1,1,1.135100206,1.135100206
2,9,2,11,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,2,4,1,1,1,1,1,1,2,4,2,4,4,4,4,1,98,1,1,2,2,10,4,1,4,1,1,1,3,8,1,2,1,2,2,1,99,59,16,1,1,1,1,12,16,1,4,8,1,8,8,8,8,1,1,1,98,1,998,7,1,2,2,2,2,2,2,1,98,8,998,3,1,304,54,315,2,2,1,1,1,1,1,6,6,3,2,2,2,5,3,3,4/10/2024,1,1,2,2,1,2,2,1,1.132417867,1.132417867
2,9,2,11,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,1,1,1,1,1,1,4,4,4,4,4,4,4,1,3,11,1,4,1,7,2,7,5,1,2,3,1,9,1,2,2,1,2,3,998,26,17,1,1,11,7,4,4,1,1,4,6,3,4,8,8,2,3,1,98,8,998,4,1,1,2,2,2,2,2,4,29,9,99,3,3,581,152,577,6,4, , ,6, ,3,3,6,3,3,2,2,5,2,2,4/10/2024,1,1,5,3,2,34,1,1,1.13222527,1.13222527
8,5,8,5,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,5,4,5,7,5,5,2,5,5,6,3,2,1,2,2,1,1,1,1,1,1,3,4,3,4,4,4,4,1,4,11,1,4,1,11,3,7,5,1,2,1,1,10,1,2,2,1,2,1,4,38,17,98,1,11,7,6,6,2,1,2,6,8,8,5,8,2,3,1,8,5,998,1,3,1,2,2,1,2,2,2,98,10,998,3,1,589,156,601,6,4, , ,6, ,3,6,6,3,3,8,8,4,2,2,4/10/2024,1,1,5,3,2,34,1,1,1.13222527,0.792557689
7,9,7,9,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,7,7,7,7,1,7,1,7,7,7,3,2,1,4,4,4,4,1,4,1,1,3,3,2,5,2,5,5,1,7,7,1,7,1,11,5,4,1,1,1,1,3,9,1,2,2,1,2,1,99,40,5,1,1,7,4,17,16,1,1,6,6,7,7,8,1,1,1,2,16,2,7,2,7,2,2,2,2,2,1,1,98,9,998,1,1,469,32,488,5,7,1,1,3,3,1,5,3,1,3,7,7,5,2,2,4/10/2024,1,1,7,3,1,17,1,1,1.131156079,1.0180404711
2,9,2,8,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,7,7,2,7,7,7,7,7,7,4,2,1,3,3,1,1,1,1,1,1,4,4,4,4,4,4,4,1,2,4,1,2,1,11,2,2,3,1,2,1,1,9,19,2,2,1,2,1,2,61,16,16,1,4,2,7,7,1,1,1,6,2,1,8,8,2,3,1,11,4,1,1,1,1,2,2,2,2,2,1,14,9,2,3,1,103,197,103,2,2,1,1,2,2,1,2,6,3,3,2,2,5,3,3,4/11/2024,1,1,2,3,2,8,1,5,1.129254814,0.9598665919
10,9,10,10,3,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,3,3,1,4,4,4,4,4,4,1,1,4,4,4,4,4,4,3,1,1,7,1,1,2,6,8,4,1,2,3,1,1,7,1,1,2,2,2,1,998,37,16,98,2,7,4,11,4,3,4,8,1,8,8,8,8,3,4,1,98,2,998,2,3,2,2,2,2,2,2,2,98,7,998,3,1,340,4,352,1,1,1,1,3,3,1,1,6,3,2,9, , ,6,2,4/11/2024,1,1,14,2,3,13,2,1,1.128368209,1.07194979855
2,9,2,11,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,4,2,1,4,4,1,1,1,1,1,1,3,4,3,4,3,4,4,2, ,7,2, ,3,7,3,4,1,1,1,1,1,8,4,1,2,2,2,1,2,37,17,2,1,7,4,13,9,2,2,8,2,6,6,8,2,1,2,1,20,5,998,1,1,1,1,2,1,2,2,4,12,8,99,3,1,449,22,465,7,9,1,1,3,3,1,7,6,3,2,2,2,5,2,2,4/10/2024,1,1,5,2,1,18,3,1,1.128228562,0.9589942777
3,9,3,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,7,3,3,7,7,2,3,6,3,1,3,2,1,3,4,3,1,1,2,3,1,3,3,3,3,5,2,5,2, ,7,2, ,3,7,4,4,1,1,1,1,3,8,4,2,2,1,2,1,3,34,17,98,1,7,4,17,16,1,2,8,7,8,8,8,1,1,2,1,5,2,998,1,2,2,2,2,2,2,2,4,98,8,998,3,1,192,12,198,7,9,1,1,3,3,1,7,6,3,2,3,3,5,2,2,4/10/2024,1,1,5,2,1,18,3,1,1.128228562,0.1692342843
2,9,2,4,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,7,2,2,2,7,2,4,3,1,4,4,1,4,1,1,4,1,3,3,3,5,5,4,4,99, ,7,1,2,1,4,8,4,1,1,2,1,17,4,6,2,2,2,1,5,2,54,2,98,1,7,4,2,1,1,3,8,3,8,8,8,8,2,3,2,98,8,998,6,6,2,2,2,2,2,2,4,98,4,998,1,1,449,22,113,2,2,1,1,3,3,1,7,2,1,2,2,2,5,3,3,4/11/2024,1,1,4,2,2,14,1,4,1.124237116,0.7307541254
2,9,2,11,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,7,1,7,1,2,1,2,7,7,4,2,1,2,1,3,3,1,3,1,1,2,4,4,4,3,5,4,1,1,6,1,3,2,6,5,3,2,1,1,2,7,8,1,2,1,2,2,1,1,61,16,1,2,6,3,12,5,1,2,8,1,1,3,8,8,1,2,1,98,4,998,5,1,1,2,2,2,2,2,1,1,8,1,3,2,284,111,297,3,3,1,1,4,4,1,1,6,3,2,2,2,5,7,3,4/10/2024,1,1,11,2,1,21,2,1,1.123244802,1.123244802
98,9,2,8,3,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,4,1,2,2,1,2,1,2,2,2,1,1,1,2,4,2,3,4,3,4,2, ,5,1,7,3,6,5,2,3,1,1,1,3,8,1,2,2,1,2,1,3,24,17,98,1,5,2,17,6,1,3,8,6,8,8,8,8,1,2,2,12,2,998,1,7,2,2,2,2,2,2,7,98,8,998,3,1,122,59,120,5,7,1,1,2,2,1,7,6,3,2, , , ,1,1,4/10/2024,1,1,8,2,1,11,3,1,1.123034783,0.95457956555
3,9,3,8,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,7,1,3,1,7,3,3,2,1,4,2,1,4,4,1,1,1,4,1,1,3,3,3,3,3,3,3,2, ,11,2, ,3,3,8,7,5,1,1,98,3,4,1,2,2,1,2,1,99,18,12,98,2,11,7,1,1,1,2,8,6,8,8,8,8,1,2,2,98,8,998,4,4,2,2,2,2,2,2,6,98,4,998,2,98,595,161,606,7,9, , ,6, ,3,7,4,2,2,3,3,5,5,1,4/11/2024,1,1,18,2,1,35,3,1,1.122282811,0.84171210825
6,9,6,8,3,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,3,1,1,1,1,2,1,2,1,1,1,2,4,1,4,3,2,3,1,1,7,1,1,2,9,4,4,1,1,2,1,1,10,1,2,2,1,2,1,998,60,16,98,1,7,4,5,5,1,1,8,6,8,8,8,8,2,3,1,98,8,998,5,2,2,2,2,2,2,2,1,98,10,998,3,1,258,23,269,1,1,1,1,3,3,1,1,6,3,3,6,6,5,3,3,4/10/2024,1,1,2,3,2,13,2,1,1.122269005,0.95392865425
10,9,10,11,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,3,1,1,3,1,3,3,2,3,2,1,3,4,3,3,3,3,3,1,2,6,1,3,2,7,8,3,2,2,3,1,1,6,9,2,1,2,2,1,2,66,1,7,2,6,3,16,1,4,6,1,5,6,6,2,2,3,4,2,20,6,99,5,4,1,2,1,2,2,2,7,2,6,2,1,1,115,227,114,3,3,1,1,4,4,1,2,1,1,2,9, , ,8,4,4/10/2024,1,1,10,2,3,21,2,2,1.121059542,1.121059542
2,9,2,11,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,2,2,6,6,6,2,6,6,4,2,1,1,3,1,1,1,1,1,1,4,4,4,4,4,4,4,1,4,11,1,4,2,9,2,7,5,2,3,1,4,10,1,2,2,1,2,1,4,64,10,1,1,11,7,5,4,1,2,5,1,2,1,5,1,3,4,2,19,2,1,2,6,1,2,2,2,2,2,6,28,10,4,1,1,603,442,611,6,4, , ,6, ,3,6,3,1,3,2,2,5,3,3,4/10/2024,1,1,4,3,3,34,2,1,1.11738969,1.11738969
1,9,1,11,3,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,4,6,6,6,1,1,6,6,1,3,1,1,2,2,2,2,2,2,2,1,2,3,5,4,3,5,4,1,1,11,1,1,3,9,4,7,5,1,2,2,1,9,1,2,2,1,2,1,1,60,15,98,1,11,7,8,3,1,2,8,1,8,8,8,8,2,3,1,98,8,998,5,3,2,2,2,2,2,2,1,98,9,998,2,2,581,152,577,1,1, , ,6, ,3,1,5,2,3,1,1,5,3,3,4/11/2024,1,1,3,3,2,31,3,1,1.116682546,1.116682546
2,9,2,11,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,7,2,2,2,2,2,2,2,2,3,2,1,1,3,3,3,1,3,1,1,3,2,2,4,3,3,4,1,3,9,1,3,1,7,5,5,2,1,2,2,1,8,1,2,2,1,2,1,97,55,16,1,1,9,5,7,7,1,1,4,6,6,6,3,1,2,3,1,20,2,3,1,3,1,1,2,1,2,2,4,3,8,3,3,2,465,99,483,3,3,1,1,4,4,1,3,6,3,2,2,2,5,3,3,4/10/2024,1,1,2,2,2,21,1,1,1.115748159,1.115748159
6,9,6,11,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,1,1,3,3,3,3,3,3,2,1,4,4,3,4,4,4,3,1,1,9,1,1,2,11,7,5,2,2,3,1,1,11,1,1,2,2,2,1,1,50,16,98,2,9,5,13,5,2,3,8,1,8,8,8,8,3,4,1,98,1,998,2,1,2,2,2,2,2,2,2,98,11,998,3,1,331,107,106,1,1,1,1,4,4,1,1,6,3,3,6,6,5,7,3,4/11/2024,1,1,11,3,3,19,2,1,1.115116114,1.115116114
2,9,2,10,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2, ,7,2, ,3,5,1,4,1,2,4,1,11,5,9,2,2,1,2,2,3,28,17,7,2,7,4,6,6,1,5,4,6,8,8,8,1,4,5,1,1,2,998,1,3,2,2,2,2,2,2,4,98,5,998,3,1,473,14,491,7,9,1,1,3,3,1,7,6,3,2,2,2,5,6,2,4/11/2024,1,1,14,2,4,18,3,2,1.115059952,0.88089736208
2,9,2,11,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,4,4,1,1,1,1,1,1,4,4,4,4,4,4,1,1,2,7,1,2,1,6,2,4,1,2,4,1,1,5,1,2,2,1,2,1,2,63,13,98,2,7,4,6,7,1,1,8,6,8,8,8,2,4,5,1,98,3,998,1,3,2,2,2,2,2,2,6,98,5,998,2,1,358,32,372,2,2,1,1,3,3,1,2,5,2,2,2,2,5,7,3,4/10/2024,1,1,12,2,4,14,1,1,1.113619331,1.113619331
10,9,1,11,3,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,7,7,1,7,7,7,7,7,1,1,3,3,1,4,1,2,3,1,3,1,1,3,4,2,4,4,5,4,1,1,8,1,1,2,11,6,5,2,1,2,1,1,10,1,2,2,1,2,1,1,36,16,1,1,8,5,14,13,1,2,6,1,1,3,1,2,2,3,1,21,2,1,1,1,2,2,2,2,2,1,2,1,10,1,3,1,21,449,20,1,1,1,1,4,4,1,1,6,3,3,9, , ,2,2,4/10/2024,1,1,5,3,2,19,2,1,1.112291793,1.112291793
6,9,6,11,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,4,4,4,4,4,7,4,7,4,6,3,1,1,2,2,2,2,2,2,2,1,4,3,3,4,4,5,4,998,998,6,1,1,2,8,5,3,2,1,2,1,1,9,1,2,2,1,2,1,998,34,16,98,1,6,3,13,8,1,2,8,1,8,8,8,8,2,3,1,98,8,998,1,1,2,2,2,2,2,2,1,98,9,998,3,1,287,305,427,1,1,1,1,4,4,1,0,6,3,3,6,6,5,2,2,4/10/2024,1,1,5,3,2,19,2,1,1.112291793,1.112291793
6,9,6,11,3,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,6,4,2,1,3,3,3,3,1,3,3,1,4,4,4,4,4,4,4,998,998,6,1,1,2,11,4,3,2,1,2,1,98,11,1,2,2,1,2,2,998,49,16,98,1,6,3,13,98,1,3,8,8,8,8,8,8,2,3,1,98,8,998,1,1,2,2,2,2,2,2,98,98,11,998,3,1,466,113,484,1,1,1,1,4,4,1,0,6,3,3,6,6,5,2,2,4/10/2024,1,1,5,3,2,19,2,1,1.112291793,1.112291793
1,9,1,11,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,7,1,1,7,1,7,1,7,7,1,2,1,1,2,3,2,3,2,2,3,1,2,3,2,3,3,2,3,998,998,8,1,1,2,8,5,5,2,1,2,1,98,9,1,1,2,2,2,8,998,30,16,98,1,8,5,13,11,2,3,8,1,8,8,8,8,2,3,2,98,8,998,1,8,2,2,2,2,2,2,2,98,9,998,3,1,288,373,304,1,1,1,1,4,4,1,0,6,3,3,1,1,5,2,2,4/10/2024,1,1,5,3,2,19,2,1,1.112291793,1.112291793
2,9,98,11,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,7,1,1,1,2,2,6,2,1,4,2,1,2,2,2,3,2,1,2,1,2,2,4,3,4,3,3,998,998,8,1,1,3,8,3,5,2,1,1,98,98,8,1,2,2,2,2,8,998,24,16,98,1,8,5,98,98,98,98,8,8,8,8,8,8,1,2,1,98,5,998,1,1,2,2,2,2,2,2,98,98,8,998,3,98,486,329,135,1,1,1,1,4,4,1,0,6,3,2,2,2,5,1,1,4/10/2024,1,1,8,2,1,19,3,1,1.110299763,1.110299763
2,9,2,11,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,1,1,1,1,1,2,1,1,3,3,4,3,2,4,3,2, ,4,2, ,3,11,4,2,3,2,3,1,18,8,14,2,2,1,2,1,998,26,16,98,2,4,2,16,2,1,6,8,6,8,8,8,8,3,4,2,98,2,998,2,4,2,2,2,2,2,2,4,98,8,998,3,1,336,91,348,7,9,1,1,2,2,1,7,6,3,2,2,2,5,6,2,4/10/2024,1,1,14,2,3,12,3,3,1.109233188,0.9428482098
2,9,2,7,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,5,1,1,4,4,2,3,3,2,1,1,2,3,1,3,2,5,2,998,998,3,1,3,3,6,4,1,4,1,1,1,98,7,1,2,2,2,2,3,998,22,11,98,2,3,1,98,98,98,98,8,8,8,8,8,8,1,2,1,98,8,998,1,3,2,2,2,2,2,2,98,98,7,998,2,1,385,86,400,3,3,1,1,1,1,1,0,4,2,2,2,2,5,5,1,4/10/2024,1,1,18,2,1,3,3,1,1.106509936,0.8852079488
2,9,2,11,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,2,1,1,1,1,1,1,1,3,3,3,4,4,3,4,1,2,11,1,2,1,8,2,7,5,2,3,1,3,7,1,1,2,2,2,1,2,36,17,1,2,11,7,11,6,2,3,4,2,6,6,5,1,3,4,1,20,5,1,2,2,2,2,2,2,2,1,2,26,7,2,3,1,593,159,604,2,2, , ,6, ,3,2,6,3,2,2,2,5,6,2,4/10/2024,1,1,14,2,3,32,1,1,1.106509582,1.106509582
10,9,10,4,8,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,4,2,1,4,4,4,4,4,4,4,1,5,5,5,5,5,5,4,99, ,8,1,7,2,4,4,5,2,2,3,1,1,8,1,2,2,1,2,5,7,30,16,98,1,8,5,6,1,1,2,8,6,8,8,8,8,3,4,2,98,8,998,6,6,2,2,2,2,2,2,2,98,8,998,3,1,57,115,55,5,7,1,1,4,4,1,7,6,3,2,9, , ,2,2,4/10/2024,1,1,5,2,3,23,2,1,1.103969283,0.71758003395
2,9,2,10,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,4,4,4,1,1,1,1,1,3,4,3,3,3,3,5,1,2,4,1,2,1,9,3,2,3,2,3,1,1,9,1,2,2,1,2,1,97,36,16,1,2,4,2,16,15,1,3,8,6,8,8,8,8,3,4,1,98,8,998,7,1,1,2,2,1,2,2,8,14,9,2,3,1,131,451,130,2,2,1,1,2,2,1,2,6,3,3,2,2,5,6,2,4/10/2024,1,1,14,3,3,8,1,1,1.103481728,1.0483076416
2,9,2,7,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,3,2,1,2,1,2,7,2,6,2,3,2,1,2,3,3,1,1,1,1,1,2,4,2,3,3,3,3,2, ,6,1,2,3,7,2,3,2,1,2,3,1,7,1,1,1,2,2,1,2,52,15,98,1,6,3,10,10,3,5,8,1,8,8,8,8,2,3,1,98,2,998,1,1,2,2,2,2,2,2,1,98,7,998,2,3,287,299,303,2,2,1,1,4,4,1,7,5,2,2,2,2,5,3,3,4/10/2024,1,1,3,2,2,20,3,1,1.102362136,0.8818897088
6,9,6,11,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,6,4,4,7,7,7,4,7,4,4,4,1,1,2,3,3,3,2,3,2,1,3,3,3,4,4,4,4,1,99,10,1,1,2,9,5,6,3,1,2,1,16,11,1,2,2,1,2,1,98,59,17,98,2,10,6,10,8,1,2,8,1,8,8,8,8,2,3,1,20,8,998,5,1,2,2,2,2,2,2,1,98,11,998,3,1,548,146,567,1,1, ,1,5, ,2,7,6,3,3,6,6,5,7,3,4/11/2024,1,1,11,3,2,25,2,1,1.102099509,1.102099509
9,9,9,1,3,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,7,6,6,6,6,7,7,7,7,6,4,2,1,2,2,2,2,2,2,3,1,3,4,4,4,5,3,4,1,1,11,1,1,4,6,5,7,5,1,2,98,1,6,1,1,2,2,2,1,1,35,1,98,2,11,7,13,6,5,6,8,1,8,8,8,8,2,3,2,98,8,998,3,9,2,2,2,2,2,2,4,98,6,998,1,98,623,441,631,1,1, , ,6, ,3,1,1,1,2,9, , ,6,2,4/10/2024,1,1,16,2,2,31,3,1,1.100664114,0.550332057
1,9,1,11,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,3,2,3,1,7,2,3,1,1,1,2,1,2,2,1,1,1,3,4,2,4,3,3,4,1,1,11,1,1,2,10,8,7,5,1,1,1,4,10,1,2,1,2,2,1,1,59,17,1,1,11,7,17,16,1,2,8,1,1,3,8,8,1,2,1,6,2,998,5,1,2,2,2,2,2,1,1,25,10,1,3,1,600,162,609,1,1, , ,6, ,3,1,6,3,3,1,1,5,3,3,4/10/2024,1,1,2,3,1,31,2,1,1.099855089,1.099855089
